%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
9, -248.22, -414.90, -306.50, -256.65, 0.000, 0.000, 0.000, 18:46:27.418, 1553269587418
10, -266.13, -440.57, -288.02, -260.45, 0.000, 0.000, 0.000, 18:46:27.418, 1553269587418
11, -252.64, -419.83, -316.73, -236.32, 0.000, 0.000, 0.000, 18:46:27.419, 1553269587419
12, -245.35, -408.13, -318.67, -216.79, 0.000, 0.000, 0.000, 18:46:27.419, 1553269587419
13, -256.66, -422.45, -312.27, -232.62, 0.000, 0.000, 0.000, 18:46:27.420, 1553269587420
14, -272.76, -426.92, -349.24, -246.04, 0.000, 0.000, 0.000, 18:46:27.420, 1553269587420
15, -253.00, -419.26, -262.38, -218.93, 0.000, 0.000, 0.000, 18:46:27.442, 1553269587442
16, -250.42, -415.67, -278.45, -199.19, 0.000, 0.000, 0.000, 18:46:27.442, 1553269587442
17, -268.05, -424.82, -274.11, -229.56, 0.000, 0.000, 0.000, 18:46:27.443, 1553269587443
18, -280.37, -433.32, -230.33, -235.69, 0.000, 0.000, 0.000, 18:46:27.443, 1553269587443
19, -273.75, -427.08, -236.58, -225.16, 0.000, 0.000, 0.000, 18:46:27.472, 1553269587472
20, -252.88, -413.14, -263.99, -211.97, 0.000, 0.000, 0.000, 18:46:27.472, 1553269587472
21, -267.02, -418.05, -254.66, -218.00, 0.000, 0.000, 0.000, 18:46:27.474, 1553269587474
22, -274.88, -434.99, -214.90, -224.67, 0.000, 0.000, 0.000, 18:46:27.474, 1553269587474
23, -268.45, -424.30, -220.91, -211.39, 0.000, 0.000, 0.000, 18:46:27.508, 1553269587508
24, -252.67, -408.68, -251.78, -188.73, 0.000, 0.000, 0.000, 18:46:27.508, 1553269587508
25, -257.58, -418.87, -246.41, -198.65, 0.000, 0.000, 0.000, 18:46:27.510, 1553269587510
26, -272.55, -437.11, -209.26, -217.70, 0.000, 0.000, 0.000, 18:46:27.510, 1553269587510
27, -266.60, -428.91, -224.81, -189.89, 0.000, 0.000, 0.000, 18:46:27.571, 1553269587571
28, -250.93, -424.44, -247.69, -182.43, 0.000, 0.000, 0.000, 18:46:27.571, 1553269587571
29, -261.58, -427.79, -239.00, -216.98, 0.000, 0.000, 0.000, 18:46:27.573, 1553269587573
30, -280.27, -442.09, -209.01, -230.19, 0.000, 0.000, 0.000, 18:46:27.573, 1553269587573
31, -261.58, -427.55, -211.63, -201.57, 0.000, 0.000, 0.000, 18:46:27.593, 1553269587593
32, -244.93, -409.12, -246.78, -185.69, 0.000, 0.000, 0.000, 18:46:27.593, 1553269587593
33, -269.99, -427.72, -250.91, -203.16, 0.000, 0.000, 0.000, 18:46:27.594, 1553269587594
34, -272.92, -435.39, -205.58, -213.32, 0.000, 0.000, 0.000, 18:46:27.594, 1553269587594
35, -273.05, -430.86, -212.69, -204.93, 0.000, 0.000, 0.000, 18:46:27.604, 1553269587604
36, -255.21, -421.74, -252.66, -191.72, 0.000, 0.000, 0.000, 18:46:27.604, 1553269587604
37, -260.45, -421.21, -234.66, -195.57, 0.000, 0.000, 0.000, 18:46:27.608, 1553269587608
38, -277.73, -432.44, -197.70, -209.56, 0.000, 0.000, 0.000, 18:46:27.608, 1553269587608
39, -254.19, -416.75, -203.35, -187.17, 0.000, 0.000, 0.000, 18:46:27.609, 1553269587609
40, -256.05, -413.31, -235.98, -195.38, 0.000, 0.000, 0.000, 18:46:27.609, 1553269587609
41, -253.57, -414.54, -218.18, -192.34, 0.000, 0.000, 0.000, 18:46:27.612, 1553269587612
42, -266.76, -427.54, -196.05, -208.74, 0.000, 0.000, 0.000, 18:46:27.612, 1553269587612
43, -248.81, -411.41, -196.35, -170.07, 0.000, 0.000, 0.000, 18:46:27.615, 1553269587615
44, -240.45, -404.47, -232.83, -164.17, 0.000, 0.000, 0.000, 18:46:27.615, 1553269587615
45, -255.60, -417.93, -221.94, -197.11, 0.000, 0.000, 0.000, 18:46:27.620, 1553269587620
46, -271.40, -425.04, -187.06, -205.92, 0.000, 0.000, 0.000, 18:46:27.620, 1553269587620
47, -265.22, -413.38, -194.31, -192.39, 0.000, 0.000, 0.000, 18:46:27.620, 1553269587620
48, -241.90, -408.31, -222.29, -172.01, 0.000, 0.000, 0.000, 18:46:27.620, 1553269587620
49, -256.96, -421.44, -228.06, -194.93, 0.000, 0.000, 0.000, 18:46:27.624, 1553269587624
50, -272.28, -422.12, -195.19, -199.45, 0.000, 0.000, 0.000, 18:46:27.624, 1553269587624
51, -247.81, -402.83, -186.08, -176.57, 0.000, 0.000, 0.000, 18:46:27.624, 1553269587624
52, -238.90, -395.18, -224.72, -160.40, 0.000, 0.000, 0.000, 18:46:27.624, 1553269587624
53, -261.67, -418.78, -222.88, -193.36, 0.000, 0.000, 0.000, 18:46:27.627, 1553269587627
54, -256.41, -407.76, -193.45, -188.56, 0.000, 0.000, 0.000, 18:46:27.627, 1553269587627
